name,number,image,date,Batch,Type,Rank,Total Score,Bonus Score,Background,Background Score,Base,Base Score,Outfit,Outfit Score,Necklace,Necklace Score,Eye,Eye Score,Beard,Beard Score,Hair,Hair Score,Hat,Hat Score,Hand_Accessories,Hand_Accessories Score,Shoulder,Shoulder Score,Mouth,Mouth Score,Unlock_Date
Pixel Pirates #521,521,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/521.png,1652995141168,3,Common,736.0,65.96285496200161,0,Orange,9.987012987012987,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard_Johnny,7.254716981132076,Blonde_Hair,5.825757575757576,Pirate_Hat_Purple,8.268817204301076,Sword,7.254716981132076,Parrot,9.047058823529412,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #522,522,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/522.png,1652995154777,3,Common,345.0,82.84706647367041,0,Light_Red,10.680555555555555,Base_Blue,6.252032520325203,Regular_Pirate_Suit,6.462184873949579,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Stubble_Black,8.268817204301076,Blonde_Hair,5.825757575757576,Pirate_Hat_Purple,8.268817204301076,Ale,16.020833333333332,Corgi_Dog_Red_No_Tail,13.732142857142858,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #523,523,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/523.png,1652995209011,3,Common,661.0,69.26286324809517,0,Light_Luminous_,8.941860465116278,Base_Green,7.055045871559632,None,6.252032520325203,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard,7.927835051546392,Sparrow_Hair_White,7.53921568627451,Pirate_Hat_Luminous,7.254716981132076,Sword,7.254716981132076,Octopus,11.830769230769231,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #524,524,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/524.png,1652995356246,3,Common,316.0,83.94720712202401,0,Plue,10.534246575342467,Base,5.654411764705882,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Goatee,8.839080459770116,Ginger_Hair,7.394230769230769,Pirate_Hat_Luminous,7.254716981132076,Hook_Hand_Gold,23.303030303030305,Monkey,8.640449438202246,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #525,525,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/525.png,1652995396594,3,Common,515.0,74.47824296892584,0,Light_Yellow,10.534246575342467,Base,5.654411764705882,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,None,6.629310344827586,Ginger_Hair,7.394230769230769,Pirate_Hat_Pink,7.466019417475728,Hand_Tattoo,16.020833333333332,None,6.572649572649572,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #526,526,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/526.png,1652995651950,3,Common,576.0,72.36591974171004,0,Light_Green,10.391891891891891,Base,5.654411764705882,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,None,2.24198250728863,None,6.629310344827586,Ginger_Hair,7.394230769230769,None,5.026143790849673,Hand_Tattoo,16.020833333333332,Parrot,9.047058823529412,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #527,527,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/527.png,1652996093872,3,Common,539.0,73.66082478929265,0,Light_Blue,9.6125,Base_Green,7.055045871559632,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,None,1.5535353535353538,None,2.24198250728863,Stubble,9.378048780487804,Ginger_Hair,7.394230769230769,Pirate_Hat_Pink,7.466019417475728,Hook_Hand,6.68695652173913,Corgi_Dog,13.491228070175438,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #528,528,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/528.png,1652996281931,3,Common,213.0,89.34368648594632,0,Light_Green,10.391891891891891,Base_Green,7.055045871559632,Regular_Pirate_Suit,6.462184873949579,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch_Gold,21.36111111111111,Long_Beard_Ginger,9.6125,Regular_Hair,7.6899999999999995,None,5.026143790849673,Handgun,8.010416666666666,Monkey,8.640449438202246,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #529,529,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/529.png,1652996496346,3,Common,583.0,72.03320762849695,0,Purple,10.534246575342467,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Goatee,8.839080459770116,Regular_Hair,7.6899999999999995,Pirate_Hat,7.186915887850468,Sword,7.254716981132076,Parrot_Green,10.253333333333334,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #535,535,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/535.png,1652997248555,3,Common,275.0,86.54680978128314,0,Grey,10.985714285714286,Base_Green,7.055045871559632,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Black,7.3238095238095235,Sparrow_Hair_White,7.53921568627451,None,5.026143790849673,Sword,7.254716981132076,Corgi_Dog_Red_No_Tail,13.732142857142858,Gold_Teeth,17.08888888888889,1655683200
Pixel Pirates #536,536,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/536.png,1652997275895,3,Common,460.0,76.81000497996911,0,Purple,10.534246575342467,Base_Red,6.252032520325203,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Long_Beard,7.927835051546392,Regular_Hair,7.6899999999999995,Pirate_Hat_Orange,8.640449438202246,Handgun,8.010416666666666,Corgi_Dog_Red_No_Tail,13.732142857142858,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #537,537,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/537.png,1652997289010,3,Common,140.0,95.07381087724293,0,Purple,10.534246575342467,Base_Red,6.252032520325203,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard_Johnny,7.254716981132076,White_Hair,6.408333333333332,Pirate_Hat_Luminous,7.254716981132076,Gun_Gold,25.63333333333333,Octopus,11.830769230769231,Smoke_Pipe,9.493827160493828,1655683200
Pixel Pirates #538,538,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/538.png,1652997302517,3,Common,228.0,88.64274850397979,0,Purple,10.534246575342467,Base_Red,6.252032520325203,None,6.252032520325203,Bottle_Ship_Necklace_Gold,15.693877551020408,None,2.24198250728863,Long_Beard_Johnny,7.254716981132076,Black_Hair,7.3238095238095235,Pirate_Hat_Purple,8.268817204301076,Hook_Hand,6.68695652173913,Monkey,8.640449438202246,Smoke_Pipe,9.493827160493828,1655683200
Pixel Pirates #539,539,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/539.png,1652997316410,3,Common,742.0,65.72095587093513,0,Light_Yellow,10.534246575342467,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard_Black,7.3238095238095235,Blonde_Hair,5.825757575757576,Pirate_Hat_Purple,8.268817204301076,None,6.516949152542373,Parrot,9.047058823529412,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #540,540,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/540.png,1652997329516,3,Common,132.0,96.16379445208058,0,Purple,10.534246575342467,Base_Red,6.252032520325203,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,Bottle_Ship_Necklace_Gold,15.693877551020408,None,2.24198250728863,Stubble,9.378048780487804,Ginger_Hair,7.394230769230769,Pirate_Hat,7.186915887850468,None,6.516949152542373,Penguin,22.61764705882353,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #541,541,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/541.png,1652997343627,3,Common,223.0,88.82238303449122,0,Light_Red,10.680555555555555,Base_Blue,6.252032520325203,Chest_Tattoo,21.97142857142857,None,1.5535353535353538,None,2.24198250728863,Goatee,8.839080459770116,Regular_Hair,7.6899999999999995,Pirate_Hat,7.186915887850468,Sword,7.254716981132076,Corgi_Dog,13.491228070175438,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #542,542,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/542.png,1652997344085,3,Common,767.0,62.412192221138504,0,Light_Green,10.391891891891891,Base,5.654411764705882,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Black,7.3238095238095235,Blonde_Hair,5.825757575757576,Pirate_Hat,7.186915887850468,Sword,7.254716981132076,None,6.572649572649572,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #543,543,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/543.png,1652997370316,3,Common,540.0,73.5670908394846,0,Light_Luminous_,8.941860465116278,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Long_Beard_Ginger,9.6125,Regular_Hair,7.6899999999999995,Pirate_Hat_Purple,8.268817204301076,Whisky_Bottle,12.206349206349207,None,6.572649572649572,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #544,544,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/544.png,1652997370797,3,Common,733.0,66.15150454519778,0,Light_Luminous_,8.941860465116278,Base,5.654411764705882,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard_Johnny,7.254716981132076,Ginger_Hair,7.394230769230769,Pirate_Hat_Purple,8.268817204301076,Sword,7.254716981132076,None,6.572649572649572,Silver_Teeth,4.5773809523809526,1655683200
Pixel Pirates #545,545,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/545.png,1652997384010,3,Common,740.0,65.90351634937159,0,Purple,10.534246575342467,Base,5.654411764705882,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard,7.927835051546392,Regular_Hair,7.6899999999999995,Pirate_Hat,7.186915887850468,Handgun,8.010416666666666,None,6.572649572649572,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #546,546,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/546.png,1652997384524,3,Common,253.0,87.55560486344685,0,Plue,10.534246575342467,Base_Pink,5.825757575757576,Arm_Tattoo,24.806451612903224,None,1.5535353535353538,None,2.24198250728863,Goatee,8.839080459770116,Sparrow_Hair_White,7.53921568627451,Pirate_Hat,7.186915887850468,Hook_Hand,6.68695652173913,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #547,547,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/547.png,1652997410907,3,Common,727.0,66.34187897423347,0,Light_Yellow,10.534246575342467,Base,5.654411764705882,Regular_Pirate_Suit,6.462184873949579,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Johnny,7.254716981132076,Regular_Hair,7.6899999999999995,None,5.026143790849673,Handgun,8.010416666666666,Parrot_Green,10.253333333333334,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #548,548,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/548.png,1652997478026,3,Legendary,1.0,10461.78312818424,5000,Edwyn_Green,769.0,Base_Traveler,769.0,Edwyn_Green_Outfit,769.0,None,1.5535353535353538,Edwyn_Blue,769.0,None,6.629310344827586,None,64.08333333333333,Edwyn_Red_Bandana,769.0,None,6.516949152542373,Edwyn_Sword,769.0,Edwyn_Smile,769.0,1655683200
Pixel Pirates #550,550,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/550.png,1652998564143,3,Common,289.0,85.51517255619713,0,Orange,9.987012987012987,Base_Pink,5.825757575757576,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,None,1.5535353535353538,None,2.24198250728863,Stubble_Black,8.268817204301076,Blonde_Hair,5.825757575757576,Bandana_Hat_Dark_Blue,22.61764705882353,Whisky_Bottle,12.206349206349207,Monkey,8.640449438202246,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #552,552,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/552.png,1652999502205,3,Common,616.0,70.96351960324392,0,Orange,9.987012987012987,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,Eye_Patch,1.9922279792746114,None,6.629310344827586,Regular_Hair,7.6899999999999995,Pirate_Hat_Pink,7.466019417475728,Sword,7.254716981132076,Corgi_Dog_Red_No_Tail,13.732142857142858,Regular_Smile,1.6609071274298057,1655683200
Pixel Pirates #555,555,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/555.png,1653675481630,4,Common,170.0,92.18430140173643,0,Grey,10.985714285714286,Base_Green,7.055045871559632,Regular_Pirate_Suit,6.462184873949579,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Stubble,9.378048780487804,Sparrow_Hair,8.941860465116278,Pirate_Hat_Luminous,7.254716981132076,Hook_Hand_Gold,23.303030303030305,Parrot_Yellow,10.680555555555555,Silver_Teeth,4.5773809523809526,1656374400
Pixel Pirates #556,556,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/556.png,1653675495516,4,Common,582.0,72.12213639539092,0,Light_Luminous_,8.941860465116278,Base,5.654411764705882,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Long_Beard_Black,7.3238095238095235,Sparrow_Hair,8.941860465116278,Pirate_Hat_Purple,8.268817204301076,Sword,7.254716981132076,Parrot,9.047058823529412,Silver_Teeth,4.5773809523809526,1656374400
Pixel Pirates #558,558,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/558.png,1653675508980,4,Common,367.0,81.97796161732873,0,Light_Green,10.391891891891891,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard_Ginger,9.6125,Regular_Hair,7.6899999999999995,Pirate_Hat,7.186915887850468,None,6.516949152542373,None,6.572649572649572,Gold_Teeth,17.08888888888889,1656374400
Pixel Pirates #559,559,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/559.png,1653675522312,4,Common,45.0,123.84411553766299,0,Plue,10.534246575342467,Base_Pink,5.825757575757576,None,6.252032520325203,Bottle_Ship_Necklace_Gold,15.693877551020408,Eye_Patch_Gold,21.36111111111111,Stubble,9.378048780487804,White_Hair,6.408333333333332,Pirate_Hat_Purple,8.268817204301076,Handgun,8.010416666666666,Penguin,22.61764705882353,Smoke_Pipe,9.493827160493828,1656374400
Pixel Pirates #560,560,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/560.png,1653675522854,4,Common,635.0,70.26405250963091,0,Light_Yellow,10.534246575342467,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Johnny,7.254716981132076,Blonde_Hair,5.825757575757576,None,5.026143790849673,Hook_Hand,6.68695652173913,Corgi_Dog_Tri_Colour_No_Tail,16.361702127659573,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #561,561,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/561.png,1653675535665,4,Common,611.0,71.05284732858176,0,Light_Blue,9.6125,Base_Pink,5.825757575757576,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,None,6.629310344827586,Blonde_Hair,5.825757575757576,Pirate_Hat_Orange,8.640449438202246,Sword,7.254716981132076,Corgi_Dog,13.491228070175438,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #562,562,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/562.png,1653675549067,4,Common,335.0,83.18403931759231,0,Light_Blue,9.6125,Base,5.654411764705882,None,6.252032520325203,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Ginger,9.6125,Sparrow_Hair_White,7.53921568627451,Pirate_Hat,7.186915887850468,Whisky_Bottle,12.206349206349207,Octopus,11.830769230769231,Smoke_Pipe,9.493827160493828,1656374400
Pixel Pirates #563,563,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/563.png,1653675562673,4,Specials,17.0,3987.399857410185,2000,Black_Fire,192.25,Base_Satan,192.25,Regular_Pirate_Suit_Tattoo,769.0,Bottle_Ship_Necklace_Gold,15.693877551020408,Eye_Patch_Gold,21.36111111111111,Long_Beard_Johnny,7.254716981132076,Grey_Hair,384.5,None,5.026143790849673,None,6.516949152542373,Parrot,9.047058823529412,Smoking_Pipe,384.5,1656374400
Pixel Pirates #564,564,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/564.png,1653675576946,4,Common,586.0,71.8370953236547,0,Purple,10.534246575342467,Base,5.654411764705882,None,6.252032520325203,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Long_Beard,7.927835051546392,Ginger_Hair,7.394230769230769,Pirate_Hat_Orange,8.640449438202246,None,6.516949152542373,Octopus,11.830769230769231,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #565,565,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/565.png,1653675656598,4,Common,39.0,131.97732133233677,0,Grey,10.985714285714286,Base_Green,7.055045871559632,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Stubble,9.378048780487804,Black_Hair,7.3238095238095235,Pirate_Hat_Purple,8.268817204301076,Treasure,64.08333333333333,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #568,568,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/568.png,1653675723687,4,Common,574.0,72.38790641151131,0,Light_Luminous_,8.941860465116278,Base_Green,7.055045871559632,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Ginger,9.6125,Sparrow_Hair_White,7.53921568627451,Pirate_Hat_Luminous,7.254716981132076,Handgun,8.010416666666666,Octopus,11.830769230769231,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #570,570,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/570.png,1653675763181,4,Legendary,4.0,8186.661558041817,5000,Light_Pink,9.493827160493828,Base_Corgi,769.0,None,6.252032520325203,Bottle_Ship_Necklace_Gold,15.693877551020408,Eye_Patch,1.9922279792746114,None,6.629310344827586,None,64.08333333333333,Corgi_Dog_Red,769.0,None,6.516949152542373,Corgi_Dog_Tail_and_Corgi_Dog_Tri_Colour,769.0,Corgi_Smile,769.0,1656374400
Pixel Pirates #571,571,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/571.png,1653675763692,4,Common,631.0,70.41919001581722,0,Light_Yellow,10.534246575342467,Base_Blue,6.252032520325203,Regular_Pirate_Suit,6.462184873949579,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Black,7.3238095238095235,Regular_Hair,7.6899999999999995,None,5.026143790849673,Treasure_Map,13.033898305084746,Monkey,8.640449438202246,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #572,572,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/572.png,1653675803291,4,Common,401.0,79.8419478824643,0,Orange,9.987012987012987,Base_Red,6.252032520325203,None,6.252032520325203,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Long_Beard,7.927835051546392,White_Hair,6.408333333333332,Pirate_Hat_Luminous,7.254716981132076,Ale,16.020833333333332,Monkey_Ginger,12.403225806451612,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #573,573,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/573.png,1653675829928,4,Common,644.0,69.98881405638097,0,Plue,10.534246575342467,Base_Red,6.252032520325203,Regular_Pirate_Suit,6.462184873949579,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,None,6.629310344827586,White_Hair,6.408333333333332,Pirate_Hat_Purple,8.268817204301076,None,6.516949152542373,Octopus,11.830769230769231,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #574,574,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/574.png,1653675857315,4,Common,674.0,68.80031421351869,0,Orange,9.987012987012987,Base_Red,6.252032520325203,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Johnny,7.254716981132076,White_Hair,6.408333333333332,Pirate_Hat_Orange,8.640449438202246,Sword,7.254716981132076,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #575,575,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/575.png,1653675870717,4,Common,297.0,85.1131410798902,0,Light_Blue,9.6125,Base_Grey,6.572649572649572,Regular_Pirate_Suit,6.462184873949579,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard_Ginger,9.6125,White_Hair,6.408333333333332,Pirate_Hat_Luminous,7.254716981132076,Hook_Hand_Gold,23.303030303030305,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #576,576,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/576.png,1653675897708,4,Common,247.0,87.85979100201517,0,Light_Yellow,10.534246575342467,Base,5.654411764705882,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Ginger,9.6125,White_Hair,6.408333333333332,None,5.026143790849673,Sword_Gold,26.517241379310345,Parrot,9.047058823529412,Silver_Teeth,4.5773809523809526,1656374400
Pixel Pirates #577,577,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/577.png,1653675950387,4,Common,234.0,88.21214682850398,0,Light_Luminous_,8.941860465116278,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard,7.927835051546392,White_Hair,6.408333333333332,Pirate_Hat_Purple,8.268817204301076,Handgun,8.010416666666666,Penguin,22.61764705882353,Smoke_Pipe,9.493827160493828,1656374400
Pixel Pirates #578,578,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/578.png,1653676030326,4,Common,362.0,82.18926705146534,0,Light_Red,10.680555555555555,Base_Green,7.055045871559632,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,Bottle_Ship_Necklace_Gold,15.693877551020408,Eye_Patch,1.9922279792746114,Stubble_Black,8.268817204301076,Black_Hair,7.3238095238095235,None,5.026143790849673,Hook_Hand,6.68695652173913,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #579,579,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/579.png,1653676097740,4,Common,581.0,72.20665203238407,0,Orange,9.987012987012987,Base_Green,7.055045871559632,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Stubble_Black,8.268817204301076,Blonde_Hair,5.825757575757576,Pirate_Hat_Luminous,7.254716981132076,Handgun,8.010416666666666,Corgi_Dog_Red_No_Tail,13.732142857142858,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #580,580,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/580.png,1653676124395,4,Common,321.0,83.7517501750163,0,Light_Red,10.680555555555555,Base_Pink,5.825757575757576,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,Eye_Patch,1.9922279792746114,None,6.629310344827586,Black_Hair,7.3238095238095235,None,5.026143790849673,Gun_Gold,25.63333333333333,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1656374400
Pixel Pirates #581,581,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/581.png,1653676138203,4,Common,227.0,88.64824008373802,0,Light_Pink,9.493827160493828,Base_Red,6.252032520325203,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Goatee,8.839080459770116,White_Hair,6.408333333333332,Bandana_Hat_Dark_Blue,22.61764705882353,None,6.516949152542373,Octopus,11.830769230769231,Silver_Teeth,4.5773809523809526,1656374400
Pixel Pirates #582,582,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/582.png,1653676270907,4,Common,551.0,73.02533469401266,0,Light_Blue,9.6125,Base,5.654411764705882,None,6.252032520325203,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Long_Beard_Black,7.3238095238095235,Sparrow_Hair,8.941860465116278,None,5.026143790849673,None,6.516949152542373,Corgi_Dog_Tri_Colour_No_Tail,16.361702127659573,Regular_Smile,1.6609071274298057,1656374400
