name,number,image,date,Batch,Type,Rank,Total Score,Bonus Score,Background,Background Score,Base,Base Score,Outfit,Outfit Score,Necklace,Necklace Score,Eye,Eye Score,Beard,Beard Score,Hair,Hair Score,Hat,Hat Score,Hand_Accessories,Hand_Accessories Score,Shoulder,Shoulder Score,Mouth,Mouth Score,Unlock_Date,address
Pixel Pirates #108,108,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/108.png,1650740123428,1,Common,566.0,72.69884760586454,0,Light_Blue,9.6375,Base_Red,6.168,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,Black_Hair,7.273584905660376,Pirate_Hat_Luminous,7.205607476635514,Sword,7.205607476635514,Corgi_Dog,13.526315789473683,Silver_Teeth,4.589285714285714,1653350400,0x9231bB34bc0a7c9bFd33C5456f8ed78e1B64d93A
Pixel Pirates #109,109,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/109.png,1650740535623,1,Common,652.0,69.60099100204869,0,Light_Pink,9.51851851851852,Base_Green,7.0733944954128445,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Long_Beard_Johnny,7.273584905660376,Black_Hair,7.273584905660376,,5.03921568627451,,6.533898305084746,Monkey_Ginger,12.43548387096774,Regular_Smile,1.6616379310344829,1653350400,0x5aF270304fc52cA1feea3357cF0Fe89CAEa5ECd9
Pixel Pirates #110,110,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/110.png,1650741094670,1,Common,476.0,75.87992119303578,0,Light_Green,10.418918918918918,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Long_Beard_Black,7.342857142857143,White_Hair,6.425,Pirate_Hat_Purple,8.290322580645162,Hook_Hand,6.7043478260869565,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Regular_Smile,1.6616379310344829,1653350400,0x5C9dE63470D0D6d8103f7c83F1Be4F55998706FC
Pixel Pirates #111,111,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/111.png,1650741107972,1,Common,513.0,74.55009584371327,0,Light_Yellow,10.561643835616438,Base,5.669117647058823,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,Eye_Patch,1.992248062015504,Goatee,8.862068965517242,Regular_Hair,7.709999999999999,,5.03921568627451,Whisky_Bottle,12.238095238095235,Monkey_Ginger,12.43548387096774,Regular_Smile,1.6616379310344829,1653350400,0xF190A2b5bFE1f1EdfA32c8e841E883c5E2AB0Dc4
Pixel Pirates #112,112,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/112.png,1650741121256,1,Common,474.0,76.0097876716291,0,Grey,10.859154929577464,Base_Green,7.0733944954128445,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,Sparrow_Hair_White,7.485436893203883,,5.03921568627451,Hook_Hand,6.7043478260869565,Corgi_Dog_Red_No_Tail,13.767857142857142,Silver_Teeth,4.589285714285714,1653350400,0x4476ADbc2BAbA6B54c8e510981FA9eCD26Be3F73
Pixel Pirates #113,113,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/113.png,1650741134565,1,Common,372.0,81.5626419491974,0,Light_Pink,9.51851851851852,Base_Green,7.0733944954128445,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,,6.58974358974359,Black_Hair,7.273584905660376,Pirate_Hat_Orange,8.566666666666666,Handgun,7.948453608247423,Penguin,22.676470588235293,Regular_Smile,1.6616379310344829,1653350400,0x4476ADbc2BAbA6B54c8e510981FA9eCD26Be3F73
Pixel Pirates #115,115,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/115.png,1650741654736,1,Common,602.0,71.36510428839384,0,Light_Red,10.708333333333334,Base_Green,7.0733944954128445,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,White_Hair,6.425,,5.03921568627451,Treasure_Map,13.067796610169491,Parrot,9.070588235294116,Regular_Smile,1.6616379310344829,1653350400,0x615E8f1E0147eef5442F6CcEba898126eBD22b5C
Pixel Pirates #116,116,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/116.png,1650741854720,1,Common,555.0,73.02874836336834,0,Orange,9.884615384615383,Base_Blue,6.2682926829268295,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,White_Hair,6.425,Pirate_Hat,7.205607476635514,Whisky_Bottle,12.238095238095235,Parrot_Yellow,10.708333333333334,Regular_Smile,1.6616379310344829,1653350400,0x615E8f1E0147eef5442F6CcEba898126eBD22b5C
Pixel Pirates #117,117,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/117.png,1650741868592,1,Common,399.0,79.98883855163425,0,Grey,10.859154929577464,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,,1.5575757575757574,,2.2412790697674416,Long_Beard_Black,7.342857142857143,Regular_Hair,7.709999999999999,Pirate_Hat_Luminous,7.205607476635514,Treasure_Map,13.067796610169491,Monkey_Ginger,12.43548387096774,Silver_Teeth,4.589285714285714,1653350400,0x615E8f1E0147eef5442F6CcEba898126eBD22b5C
Pixel Pirates #118,118,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/118.png,1650741869059,1,Common,123.0,97.18542035870712,0,Light_Green,10.418918918918918,Base_Grey,6.58974358974359,,6.2682926829268295,Bottle_Ship_Necklace_Gold,15.734693877551022,Eye_Patch,1.992248062015504,,6.58974358974359,White_Hair,6.425,Pirate_Hat,7.205607476635514,Whisky_Bottle,12.238095238095235,,6.58974358974359,Gold_Teeth,17.133333333333333,1653350400,0xe7Ba7B45a862eBFBe4199393abFE94a8DA1e62b2
Pixel Pirates #119,119,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/119.png,1650741921739,1,Common,732.0,66.24944467563154,0,Grey,10.859154929577464,Base_Grey,6.58974358974359,,6.2682926829268295,,1.5575757575757574,,2.2412790697674416,Long_Beard_Ginger,9.51851851851852,Ginger_Hair,7.413461538461539,,5.03921568627451,,6.533898305084746,Monkey,8.566666666666666,Regular_Smile,1.6616379310344829,1653350400,0x615E8f1E0147eef5442F6CcEba898126eBD22b5C
Pixel Pirates #120,120,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/120.png,1650742877598,1,Common,748.0,65.62055653268675,0,Light_Red,10.708333333333334,Base,5.669117647058823,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,,2.2412790697674416,Long_Beard_Johnny,7.273584905660376,Black_Hair,7.273584905660376,Pirate_Hat_Pink,7.485436893203883,Hook_Hand,6.7043478260869565,Monkey,8.566666666666666,Regular_Smile,1.6616379310344829,1653350400,0xaB0aDD3eBa5146F2cac45CCE42fb24a2A91a12CD
Pixel Pirates #121,121,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/121.png,1650745385891,1,Common,433.0,78.13814223577722,0,Light_Red,10.708333333333334,Base_Pink,5.840909090909091,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,,2.2412790697674416,Long_Beard_Johnny,7.273584905660376,Blonde_Hair,5.840909090909091,Pirate_Hat_Pink,7.485436893203883,Whisky_Bottle,12.238095238095235,Parrot,9.070588235294116,Smoke_Pipe,9.402439024390244,1653350400,0xCed3FC4610761F79242D7D8A72FE86F3A1c626b4
Pixel Pirates #122,122,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/122.png,1650745425615,1,Common,557.0,72.95067840108808,0,Purple,10.561643835616438,Base_Red,6.168,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Johnny,7.273584905660376,Sparrow_Hair,8.965116279069766,Pirate_Hat_Purple,8.290322580645162,Treasure_Map,13.067796610169491,,6.58974358974359,Regular_Smile,1.6616379310344829,1653350400,0xD473781816837C7cd2FADC34E66F09786D2E2694
Pixel Pirates #123,123,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/123.png,1650745438925,1,Common,636.0,70.33799882280259,0,Light_Pink,9.51851851851852,Base_Pink,5.840909090909091,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Stubble,9.402439024390244,Ginger_Hair,7.413461538461539,Pirate_Hat_Luminous,7.205607476635514,Hook_Hand,6.7043478260869565,Parrot_Yellow,10.708333333333334,Regular_Smile,1.6616379310344829,1653350400,0xde5e1554801DAD3C686e7BBc6EC03d493c07cC12
Pixel Pirates #124,124,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/124.png,1650746553123,1,Common,327.0,83.48803007525333,0,Purple,10.561643835616438,Base_Blue,6.2682926829268295,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Long_Beard_Ginger,9.51851851851852,White_Hair,6.425,Pirate_Hat_Pink,7.485436893203883,,6.533898305084746,Penguin,22.676470588235293,Regular_Smile,1.6616379310344829,1653350400,0xa84f4A753f9459fa64862cab91B260d7367DFD19
Pixel Pirates #125,125,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/125.png,1650746672260,1,Common,264.0,87.22012763204039,0,Orange,9.884615384615383,Base_Green,7.0733944954128445,Chest_Tattoo,22.02857142857143,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,White_Hair,6.425,,5.03921568627451,Whisky_Bottle,12.238095238095235,,6.58974358974359,Silver_Teeth,4.589285714285714,1653350400,0xAd8C6cad4d9C7Aef18444982AE88b3eCa941dF58
Pixel Pirates #126,126,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/126.png,1650746738572,1,Common,103.0,99.43277101558772,0,Plue,10.561643835616438,Base_Green,7.0733944954128445,,6.2682926829268295,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Ginger,9.51851851851852,Black_Hair,7.273584905660376,Bandana_Hat_Dark_Blue,22.676470588235293,Hook_Hand,6.7043478260869565,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Smoke_Pipe,9.402439024390244,1653350400,0xAd8C6cad4d9C7Aef18444982AE88b3eCa941dF58
Pixel Pirates #127,127,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/127.png,1650746778233,1,Common,173.0,91.97648713425806,0,Light_Pink,9.51851851851852,Base_Grey,6.58974358974359,Chest_Tattoo,22.02857142857143,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,Blonde_Hair,5.840909090909091,Pirate_Hat_Purple,8.290322580645162,Handgun,7.948453608247423,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Regular_Smile,1.6616379310344829,1653350400,0x83D536038B9b1366c47A7d0D7FF6C9B129C92E83
Pixel Pirates #128,128,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/128.png,1650747135575,1,Common,651.0,69.71660832525824,0,Light_Yellow,10.561643835616438,Base_Red,6.168,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Long_Beard_Ginger,9.51851851851852,Blonde_Hair,5.840909090909091,,5.03921568627451,Sword,7.205607476635514,Monkey,8.566666666666666,Silver_Teeth,4.589285714285714,1653350400,0x06F9e5F8F5c170B9EEce58676D932BcC398F52e5
Pixel Pirates #129,129,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/129.png,1650747413844,1,Common,292.0,85.34761572475497,0,Light_Green,10.418918918918918,Base_Blue,6.2682926829268295,,6.2682926829268295,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Johnny,7.273584905660376,White_Hair,6.425,Pirate_Hat_Luminous,7.205607476635514,Whisky_Bottle,12.238095238095235,Monkey,8.566666666666666,Gold_Teeth,17.133333333333333,1653350400,0x4077895A30d974D97B332fB08Fd556c8FD9c965E
Pixel Pirates #130,130,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/130.png,1650747865661,1,Common,453.0,77.09660200752612,0,Plue,10.561643835616438,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,Ginger_Hair,7.413461538461539,Bandana_Hat_Green,17.522727272727273,Hook_Hand,6.7043478260869565,Parrot,9.070588235294116,Regular_Smile,1.6616379310344829,1653350400,0x283490755E5D7A65C3F4c79320b184Ef6BaC8b8e
Pixel Pirates #131,131,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/131.png,1650748079292,1,Common,114.0,98.08726382100046,0,Light_Red,10.708333333333334,Base_Red,6.168,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Long_Beard_Black,7.342857142857143,Sparrow_Hair,8.965116279069766,Bandana_Hat_Green,17.522727272727273,Sword_Gold,26.58620689655173,,6.58974358974359,Regular_Smile,1.6616379310344829,1653350400,0x22138A0CFf84952C018cbcBF5650149017d6b292
Pixel Pirates #132,132,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/132.png,1650748347181,1,Common,698.0,68.02358088443707,0,Light_Pink,9.51851851851852,Base_Green,7.0733944954128445,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,Black_Hair,7.273584905660376,Pirate_Hat_Purple,8.290322580645162,,6.533898305084746,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1653350400,0x4476ADbc2BAbA6B54c8e510981FA9eCD26Be3F73
Pixel Pirates #133,133,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/133.png,1650748401040,1,Common,499.0,75.03538290039272,0,Purple,10.561643835616438,Base,5.669117647058823,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,Blonde_Hair,5.840909090909091,Pirate_Hat_Pink,7.485436893203883,Hook_Hand,6.7043478260869565,Parrot_Yellow,10.708333333333334,Smoke_Pipe,9.402439024390244,1653350400,0x4476ADbc2BAbA6B54c8e510981FA9eCD26Be3F73
Pixel Pirates #134,134,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/134.png,1650748771494,1,Common,450.0,77.25493358701722,0,Light_Green,10.418918918918918,Base,5.669117647058823,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,Eye_Patch,1.992248062015504,Goatee,8.862068965517242,Sparrow_Hair,8.965116279069766,Pirate_Hat,7.205607476635514,Whisky_Bottle,12.238095238095235,Octopus,11.86153846153846,Regular_Smile,1.6616379310344829,1653350400,0x358C8B4836006235680367d70D9D148955b24154
Pixel Pirates #135,135,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/135.png,1650749090499,1,Common,99.0,100.159964661116,0,Purple,10.561643835616438,Base_Red,6.168,Chest_Tattoo,22.02857142857143,,1.5575757575757574,,2.2412790697674416,Long_Beard,7.948453608247423,Blonde_Hair,5.840909090909091,Bandana_Hat_Green,17.522727272727273,Ale,16.0625,Monkey,8.566666666666666,Regular_Smile,1.6616379310344829,1653350400,0x39C173378779fAD5d6495c45ff9a5DB1E8C30AF7
Pixel Pirates #136,136,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/136.png,1650749381351,1,Common,395.0,80.09995382018846,0,Light_Luminous_,8.965116279069766,Base,5.669117647058823,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,,1.5575757575757574,,2.2412790697674416,Stubble,9.402439024390244,White_Hair,6.425,,5.03921568627451,Hook_Hand_Gold,23.363636363636363,Parrot,9.070588235294116,Regular_Smile,1.6616379310344829,1653350400,0x39C173378779fAD5d6495c45ff9a5DB1E8C30AF7
Pixel Pirates #137,137,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/137.png,1650749923843,1,Common,198.0,90.14590616145324,0,Orange,9.884615384615383,Base_Red,6.168,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,Bottle_Ship_Necklace_Gold,15.734693877551022,,2.2412790697674416,Stubble_Black,8.290322580645162,Ginger_Hair,7.413461538461539,Pirate_Hat_Pink,7.485436893203883,Treasure_Map,13.067796610169491,Monkey,8.566666666666666,Silver_Teeth,4.589285714285714,1653350400,0xFF332CcffBeA2F3b45C933063e308fe0FeAFA95d
Pixel Pirates #138,138,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/138.png,1650750293605,1,Common,179.0,91.43056100524164,0,Grey,10.859154929577464,Base_Grey,6.58974358974359,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,Eye_Patch_Gold,21.416666666666668,Long_Beard_Ginger,9.51851851851852,Blonde_Hair,5.840909090909091,Pirate_Hat,7.205607476635514,,6.533898305084746,Corgi_Dog_Red_No_Tail,13.767857142857142,Regular_Smile,1.6616379310344829,1653350400,0x8c211f3a399Fb4b4a9dd86A9C2234E195e997605
Pixel Pirates #139,139,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/139.png,1650750453303,1,Common,735.0,66.11018677551513,0,Grey,10.859154929577464,Base_Pink,5.840909090909091,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,Black_Hair,7.273584905660376,,5.03921568627451,,6.533898305084746,Parrot,9.070588235294116,Regular_Smile,1.6616379310344829,1653350400,0x150B43888b42d00E72f6Fc1278286cA6293c0325
Pixel Pirates #141,141,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/141.png,1650750933125,1,Common,533.0,73.95115013177212,0,Plue,10.561643835616438,Base_Red,6.168,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,,6.58974358974359,Black_Hair,7.273584905660376,Pirate_Hat_Luminous,7.205607476635514,Whisky_Bottle,12.238095238095235,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1653350400,0xa0A8338295e07E11f118DDc8e3F604b84cDf791D
Pixel Pirates #142,142,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/142.png,1650752432627,1,Common,493.0,75.24368597454881,0,Grey,10.859154929577464,Base,5.669117647058823,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,White_Hair,6.425,Pirate_Hat_Pink,7.485436893203883,Hand_Tattoo,16.0625,,6.58974358974359,Regular_Smile,1.6616379310344829,1653350400,0xa5254C2Ad5a59e716cbf015B7b910e605ee30804
Pixel Pirates #143,143,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/143.png,1650754244627,1,Common,135.0,95.5630708207576,0,Grey,10.859154929577464,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch_Gold,21.416666666666668,Long_Beard_Ginger,9.51851851851852,Ginger_Hair,7.413461538461539,Pirate_Hat_Pink,7.485436893203883,Handgun,7.948453608247423,Monkey_Ginger,12.43548387096774,Regular_Smile,1.6616379310344829,1653350400,0xa5F94aC4202315d2186afc725fF380F283A06080
Pixel Pirates #144,144,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/144.png,1650755845644,1,Common,703.0,67.88803054929821,0,Light_Yellow,10.561643835616438,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Stubble,9.402439024390244,White_Hair,6.425,,5.03921568627451,Hook_Hand,6.7043478260869565,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1653350400,0xd142aB6D8E7B3C7b2EfbDa250158cFA2b8680d63
Pixel Pirates #146,146,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/146.png,1650757114377,1,Common,352.0,82.5805578733012,0,Light_Pink,9.51851851851852,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,,2.2412790697674416,Long_Beard_Johnny,7.273584905660376,White_Hair,6.425,Bandana_Hat,24.09375,Handgun,7.948453608247423,Monkey,8.566666666666666,Regular_Smile,1.6616379310344829,1653350400,0x0e7854240f7760B0Af10619B689Ef10631b636a7
Pixel Pirates #147,147,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/147.png,1650760284840,1,Common,171.0,92.190563956058,0,Light_Blue,9.6375,Base_Green,7.0733944954128445,Arm_Tattoo,24.87096774193548,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Long_Beard_Ginger,9.51851851851852,Ginger_Hair,7.413461538461539,,5.03921568627451,,6.533898305084746,Octopus,11.86153846153846,Silver_Teeth,4.589285714285714,1653350400,0x5786Ec177Be57110cec0cD1b742BDacD6e1fb42e
Pixel Pirates #148,148,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/148.png,1650760509833,1,Common,256.0,87.50522591799879,0,Light_Blue,9.6375,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,Eye_Patch_Gold,21.416666666666668,Long_Beard_Johnny,7.273584905660376,Regular_Hair,7.709999999999999,Pirate_Hat_Purple,8.290322580645162,Hook_Hand,6.7043478260869565,Parrot_Yellow,10.708333333333334,Regular_Smile,1.6616379310344829,1653350400,0x2E128BbAf2cf7F1523a434128D91c642C5C7efAd
Pixel Pirates #149,149,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/149.png,1650760602398,1,Common,424.0,78.76686002860407,0,Light_Green,10.418918918918918,Base_Blue,6.2682926829268295,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Johnny,7.273584905660376,Ginger_Hair,7.413461538461539,Pirate_Hat_Pink,7.485436893203883,Ale,16.0625,Monkey,8.566666666666666,Silver_Teeth,4.589285714285714,1653350400,0xC73a0Ba657374dE66FeB4268F3D2ea5F4FbD5350
Pixel Pirates #150,150,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/150.png,1650760695239,1,Common,412.0,79.26161062142036,0,Light_Luminous_,8.965116279069766,Base_Green,7.0733944954128445,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Stubble,9.402439024390244,Black_Hair,7.273584905660376,Pirate_Hat_Orange,8.566666666666666,Treasure_Map,13.067796610169491,Parrot_Yellow,10.708333333333334,Regular_Smile,1.6616379310344829,1653350400,0x2E128BbAf2cf7F1523a434128D91c642C5C7efAd
Pixel Pirates #151,151,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/151.png,1650764135830,1,Common,443.0,77.5892969148157,0,Light_Luminous_,8.965116279069766,Base_Blue,6.2682926829268295,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Ginger,9.51851851851852,Regular_Hair,7.709999999999999,Pirate_Hat,7.205607476635514,Whisky_Bottle,12.238095238095235,Corgi_Dog_Red_No_Tail,13.767857142857142,Regular_Smile,1.6616379310344829,1653350400,0x5C7Ab8A5f02ACC6Bb9d1F5304C588bF8472FfC86
Pixel Pirates #152,152,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/152.png,1650764162869,1,Common,463.0,76.67440527063053,0,Light_Yellow,10.561643835616438,Base,5.669117647058823,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,,2.2412790697674416,Long_Beard_Ginger,9.51851851851852,Blonde_Hair,5.840909090909091,Pirate_Hat_Orange,8.566666666666666,Handgun,7.948453608247423,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Regular_Smile,1.6616379310344829,1653350400,0x283490755E5D7A65C3F4c79320b184Ef6BaC8b8e
Pixel Pirates #153,153,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/153.png,1650764189522,1,Common,139.0,95.06389389740494,0,Purple,10.561643835616438,Base_Pink,5.840909090909091,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch_Gold,21.416666666666668,,6.58974358974359,Sparrow_Hair,8.965116279069766,Pirate_Hat_Pink,7.485436893203883,Ale,16.0625,,6.58974358974359,Regular_Smile,1.6616379310344829,1653350400,0xd142aB6D8E7B3C7b2EfbDa250158cFA2b8680d63
Pixel Pirates #154,154,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/154.png,1650764349117,1,Common,425.0,78.74011342560951,0,Purple,10.561643835616438,Base_Grey,6.58974358974359,,6.2682926829268295,Bottle_Ship_Necklace_Gold,15.734693877551022,Eye_Patch,1.992248062015504,Long_Beard_Black,7.342857142857143,Black_Hair,7.273584905660376,,5.03921568627451,Sword,7.205607476635514,Parrot,9.070588235294116,Regular_Smile,1.6616379310344829,1653350400,0x2Bc99D8D665323aBB69d50339038d6ce723CB2d5
