name,number,image,date,Batch,Type,Rank,Total Score,Background,Background Score,Skin,Skin Score,Body,Body Score,Eyes,Eyes Score,Weapon,Weapon Score,Necklace,Necklace Score,Eye Patch,Eye Patch Score,Hair,Hair Score,Hat,Hat Score,Mouth,Mouth Score,Pet,Pet Score,Unlock_Date,address
Pirate Life #173,173,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/173.png,1661528942583,1,Common,787.0,112.41312406311248,Spektral,20.23809523809524,Golden,7.264957264957266,Neked,3.695652173913044,Wink_Orange,14.655172413793103,Sword_Left,11.805555555555555,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Ginger,23.61111111111111,None,1.847826086956522,Cheeky,8.947368421052632,Parrot_Red,16.037735849056602,1664201253,0x0db19222F6f894bE3FDDa1Dc89fB4Bd97bECFcF5
Pirate Life #174,174,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/174.png,1661528942725,1,Common,106.0,213.7717998771892,Purple,25.75757575757576,Espresso,6.343283582089552,Shirt_Blue,12.318840579710145,Bulging_Eyes_Orange,12.686567164179104,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Short_Hair_White,38.63636363636363,None,1.847826086956522,Pipe_Gold,15.740740740740742,Parrot_Shadow,94.44444444444444,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #175,175,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/175.png,1661528942882,1,Common,293.0,168.70263507701932,Deep_Violet,18.88888888888889,Almond,6.746031746031747,Shirt_Green,17.346938775510203,Bulging_Eyes_Blue,15.454545454545451,None,1.6865079365079367,Teeth_Gold,29.310344827586206,Eye_Patch_Left,2.75974025974026,Short_Hair_Beard_White,35.416666666666664,Bandana_Purple,17.0,Open_Mouth,6.746031746031747,Monkey_Blue,17.346938775510203,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #176,176,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/176.png,1661528943029,1,Common,717.0,122.17615234883576,Grey,16.666666666666668,Almond,6.746031746031747,Shirt_Red,14.655172413793103,Stoned_Eyes,12.318840579710145,Sword_Right,11.643835616438356,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Short_Hair_Stubble_White,26.562500000000004,None,1.847826086956522,Cheeky,8.947368421052632,Parrot_Green,18.47826086956522,1664201253,0x11E5ad5a9c35c362d60a103b546384D9aeF007CD
Pirate Life #177,177,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/177.png,1661528943163,1,Common,748.0,118.59004650410796,Grey,16.666666666666668,Almond,6.746031746031747,Shirt_Blue,12.318840579710145,Eyes_Blue,17.708333333333332,Gun_Left,13.492063492063494,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Long_Hair_Beard_Grey,32.69230769230769,None,1.847826086956522,Teeth_Gold,10.0,None,2.64797507788162,1664201253,0x11E5ad5a9c35c362d60a103b546384D9aeF007CD
Pirate Life #178,178,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/178.png,1661528943296,1,Story,506.0,143.352472232538,Sunny_Seas.,34.0,Espresso,6.343283582089552,Shirt_Pink_Grey,14.912280701754383,Wink_Green,17.0,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Short_Hair_Beard_White,35.416666666666664,None,1.847826086956522,Cheeky,8.947368421052632,Parrot_Purple,18.88888888888889,1664201253,0x44d19f3DA0FcB4b4dD4BaaAd77ad35E962f6B921
Pirate Life #179,179,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/179.png,1661528943428,1,Common,664.0,128.23654294606763,Shadow,15.178571428571429,Honey,8.018867924528301,Shirt_Blue_Grey,16.666666666666668,Angry_Eyes_Blue,13.492063492063494,Gun_Left,13.492063492063494,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Short_Hair_Goatee_White,28.33333333333333,None,1.847826086956522,Blunt,9.55056179775281,Monkey_Blue,17.346938775510203,1664201253,0xa6ff54932Ce4604eC7be13125A14833a241EfF8b
Pirate Life #180,180,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/180.png,1661528943562,1,Common,812.0,108.46123050768766,Pink,20.731707317073173,Espresso,6.343283582089552,Shirt_Red,14.655172413793103,Bulging_Eyes_Green,12.87878787878788,Sword_Left,11.805555555555555,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Goatee_Blonde,27.41935483870968,None,1.847826086956522,Regular_Mouth,5.821917808219179,None,2.64797507788162,1664201253,0x89C09f938807837cAde465230e2e6CD0C7357bA2
Pirate Life #181,181,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/181.png,1661528943693,1,Common,60.0,235.0634157808489,Grey,16.666666666666668,Porcelain,6.115107913669064,Shirt_Red,14.655172413793103,Angry_Eyes_Shadow,65.38461538461539,None,1.6865079365079367,Teeth_Skull_Silver,23.61111111111111,Eye_Patch_Right,2.599388379204893,Short_Hair_Green,77.27272727272727,None,1.847826086956522,Open_Mouth,6.746031746031747,Parrot_Green,18.47826086956522,1664201253,0x89503662C58B933c812871461aC3fd3a26748Ee4
Pirate Life #182,182,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/182.png,1661528995053,1,Common,85.0,221.8054013185574,Blue,18.88888888888889,Devil,60.71428571428571,Shirt_Blue_Grey,16.666666666666668,Wink_Orange,14.655172413793103,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Beard_Ginger,42.5,None,1.847826086956522,Open_Mouth_Gold,11.486486486486488,Corgi,47.22222222222222,1664201253,0xFC961534a0A55b925dB2c5ee546c8A019c0D78d5
Pirate Life #183,183,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/183.png,1661529048191,1,Story,414.0,152.14436373984012,Sunny_Seas.,34.0,Almond,6.746031746031747,Tattoo,17.0,Wink_Blue,15.454545454545451,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Goatee_Ginger,42.5,None,1.847826086956522,Blunt,9.55056179775281,Parrot_Purple,18.88888888888889,1664201253,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pirate Life #184,184,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/184.png,1661529048353,1,Common,89.0,219.40364136199528,Aureolin,19.318181818181817,Porcelain,6.115107913669064,Shirt_Green_Grey,14.166666666666666,Wink_Blue,15.454545454545451,None,1.6865079365079367,Teeth,9.34065934065934,None,4.427083333333333,Mid_Hair_Stubble_Brown,29.310344827586206,Bandana_Shadow,94.44444444444444,Regular_Mouth,5.821917808219179,Monkey_x,19.318181818181817,1664201253,0xb7EE483080b3B1a82E24B3c80D94C5C1F536FDB7
Pirate Life #185,185,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/185.png,1661529048477,1,Common,340.0,161.93787717421498,Indigo,15.740740740740742,Golden,7.264957264957266,Shirt_Pink_Grey,14.912280701754383,Eyes_Blue,17.708333333333332,Sword_Right,11.643835616438356,Teeth,9.34065934065934,Eye_Patch_Left,2.75974025974026,Mid_Hair_Goatee_Ginger,42.5,Pirate_Hat_Green,27.41935483870968,Teeth_Gold,10.0,None,2.64797507788162,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #186,186,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/186.png,1661529048624,1,Story,244.0,176.9912662029704,Sunny_Seas.,34.0,Porcelain,6.115107913669064,Shirt_Pink_Grey,14.912280701754383,Bulging_Eyes_Blue,15.454545454545451,None,1.6865079365079367,Teeth,9.34065934065934,Eye_Patch_Right,2.599388379204893,Long_Hair_Goatee_Grey,40.47619047619048,None,1.847826086956522,Regular_Mouth,5.821917808219179,Octopus_Homme,44.73684210526316,1664201253,0x4476ADbc2BAbA6B54c8e510981FA9eCD26Be3F73
Pirate Life #187,187,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/187.png,1661529048777,1,Common,568.0,137.59946028333718,Mint,21.25,Porcelain,6.115107913669064,Shirt_Green,17.346938775510203,Stoned_Eyes,12.318840579710145,Sword_Right,11.643835616438356,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Long_Hair_Grey,32.69230769230769,Bandana_Green,22.36842105263158,Open_Mouth,6.746031746031747,None,2.64797507788162,1664201253,0xfa7c11e9e2D4fCd0f4646515a17289f5892a40B7
Pirate Life #188,188,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/188.png,1661529048948,1,Common,145.0,200.5428035874354,Red,22.36842105263158,Honey,8.018867924528301,Shirt_Blue,12.318840579710145,Angry_Eyes_Green,11.18421052631579,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Goatee_Brown,35.416666666666664,None,1.847826086956522,Cheeky,8.947368421052632,Octopus_Shadow,94.44444444444444,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #189,189,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/189.png,1661529049088,1,Common,508.0,143.2108893569316,Night_Blue,19.76744186046512,Espresso,6.343283582089552,Tattoo_Scar,26.562500000000004,Bulging_Eyes_Blue,15.454545454545451,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Beard_Johnny,32.69230769230769,Bandana_Green,22.36842105263158,Blunt,9.55056179775281,None,2.64797507788162,1664201253,0xfa7c11e9e2D4fCd0f4646515a17289f5892a40B7
Pirate Life #190,190,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/190.png,1661529049233,1,Common,10.0,302.40386482086035,Green,28.33333333333333,Honey,8.018867924528301,Shirt_LQDR,15.454545454545451,Angry_Eyes_Shadow,65.38461538461539,Gun_Right_Sword_Left_Dual,85.0,Teeth,9.34065934065934,Eye_Patch_Right,2.599388379204893,Short_Hair_Black,40.47619047619048,Bandana_Red,19.76744186046512,Blunt,9.55056179775281,Parrot_Green,18.47826086956522,1664201253,0x0db19222F6f894bE3FDDa1Dc89fB4Bd97bECFcF5
Pirate Life #191,191,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/191.png,1661529049385,1,Story,15.0,284.4360969522148,Sunny_Seas.,34.0,Devil,60.71428571428571,Shirt_Red_Pink,16.666666666666668,Wink_Blue,15.454545454545451,None,1.6865079365079367,Skull_Gold,56.66666666666666,Eye_Patch_Right,2.599388379204893,Mid_Hair_Stubble_Ginger,47.22222222222222,Pirate_Hat_Orange,24.285714285714285,Regular_Mouth,5.821917808219179,Monkey_x,19.318181818181817,1664201253,0x161e282653B87d5d71fD15d0ca15966154C63259
Pirate Life #192,192,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/192.png,1661529049518,1,Common,542.0,140.10648452543523,Abe_Cyan,17.346938775510203,Golden,7.264957264957266,Shirt_Green_Grey,14.166666666666666,Eyes_Blue,17.708333333333332,None,1.6865079365079367,Skull_Silver,9.444444444444445,Eye_Patch_Right,2.599388379204893,Long_Hair_Goatee_Brown,34.0,Bandana_Dust,27.41935483870968,Regular_Mouth,5.821917808219179,None,2.64797507788162,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #193,193,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/193.png,1661529074597,1,Common,560.0,138.1652880004931,Aureolin,19.318181818181817,Goblin,25.0,Neked,3.695652173913044,Wink_Orange,14.655172413793103,None,1.6865079365079367,Teeth_Blood,18.08510638297872,Eye_Patch_Left,2.75974025974026,Short_Hair_Goatee_White,28.33333333333333,None,1.847826086956522,Open_Mouth,6.746031746031747,Monkey_Ginger,16.037735849056602,1664201253,0x620cE7325Bdf2886Ca3E8D2430477f9395FC30ae
Pirate Life #194,194,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/194.png,1661529153889,1,Common,630.0,131.3970995709536,Purple,25.75757575757576,Porcelain,6.115107913669064,Shirt_LQDR,15.454545454545451,Wink_Green,17.0,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Beard_Brown,30.35714285714285,None,1.847826086956522,Blunt,9.55056179775281,Monkey_x,19.318181818181817,1664201253,0x3D381fA999E8C9Da802469D96c2b1A6097D7f435
Pirate Life #195,195,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/195.png,1661529193704,1,Common,673.0,127.2650906378732,Pink,20.731707317073173,Almond,6.746031746031747,Shirt_Blue,12.318840579710145,Angry_Eyes_Green,11.18421052631579,Gun_Left,13.492063492063494,None,1.7102615694164989,None,4.427083333333333,Short_Hair_Goatee_Black,42.5,None,1.847826086956522,Pipe_Silver,9.659090909090908,None,2.64797507788162,1664201253,0x620cE7325Bdf2886Ca3E8D2430477f9395FC30ae
Pirate Life #196,196,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/196.png,1661529299603,1,Common,332.0,162.9092303359304,Yellow,16.666666666666668,Concrete,17.708333333333332,Shirt_Pink_Grey,14.912280701754383,Angry_Eyes_Green,11.18421052631579,Sword_Right,11.643835616438356,Teeth,9.34065934065934,Eye_Patch_Right,2.599388379204893,Long_Hair_Stubble_Grey,50.0,None,1.847826086956522,Pipe_Silver,9.659090909090908,Monkey_Blue,17.346938775510203,1664201253,0x4476ADbc2BAbA6B54c8e510981FA9eCD26Be3F73
Pirate Life #197,197,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/197.png,1661529326169,1,Common,723.0,121.2534961238824,Night_Blue,19.76744186046512,Porcelain,6.115107913669064,Neked,3.695652173913044,Angry_Eyes,13.492063492063494,Gun_Right,12.87878787878788,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Beard_Johnny,32.69230769230769,None,1.847826086956522,Cheeky,8.947368421052632,Monkey_Blue,17.346938775510203,1664201253,0x620cE7325Bdf2886Ca3E8D2430477f9395FC30ae
Pirate Life #198,198,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/198.png,1661529431796,1,Common,637.0,131.09308283114362,Grey,16.666666666666668,Porcelain,6.115107913669064,Shirt_Shadow,20.731707317073173,Wink_Orange,14.655172413793103,Gun_Right,12.87878787878788,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Short_Hair_Goatee_White,28.33333333333333,Pirate_Hat_Blue,15.454545454545451,Teeth_Silver,9.13978494623656,None,2.64797507788162,1664201253,0x620cE7325Bdf2886Ca3E8D2430477f9395FC30ae
Pirate Life #199,199,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/199.png,1661529431925,1,Common,171.0,194.88378605801245,Shadow,15.178571428571429,Sand,7.327586206896552,Shirt_Yellow_Black,18.08510638297872,Angry_Eyes_Blue,13.492063492063494,Gun_Right,12.87878787878788,Skull_Silver,9.444444444444445,Eye_Patch_Right,2.599388379204893,Mid_Hair_Goatee_Blonde,27.41935483870968,Pirate_Hat_Pink,18.08510638297872,Pipe_Silver,9.659090909090908,Parrot_LQDR,60.71428571428571,1664201253,0x620cE7325Bdf2886Ca3E8D2430477f9395FC30ae
Pirate Life #200,200,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/200.png,1661529458537,1,Common,238.0,178.50872478707106,Aureolin,19.318181818181817,Espresso,6.343283582089552,Tattoo,17.0,Angry_Eyes_Red,70.83333333333333,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Long_Hair_Brown,30.35714285714285,None,1.847826086956522,Cheeky,8.947368421052632,Monkey_Ginger,16.037735849056602,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #201,201,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/201.png,1661529458679,1,Common,136.0,203.90131498175367,Red,22.36842105263158,Espresso,6.343283582089552,Shirt_LQDR,15.454545454545451,Bulging_Eyes_Shadow,70.83333333333333,None,1.6865079365079367,Skull_Silver,9.444444444444445,Eye_Patch_Right,2.599388379204893,Short_Hair_Beard_White,35.416666666666664,Pirate_Hat_Blue,15.454545454545451,Regular_Mouth,5.821917808219179,Parrot_Green,18.47826086956522,1664201253,0xfa7c11e9e2D4fCd0f4646515a17289f5892a40B7
Pirate Life #202,202,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/202.png,1661529458802,1,Common,759.0,117.33056852047164,Yellow,16.666666666666668,Porcelain,6.115107913669064,Neked,3.695652173913044,Bulging_Eyes_Blue,15.454545454545451,Gun_Right,12.87878787878788,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Stubble_Brown,29.310344827586206,None,1.847826086956522,Open_Mouth,6.746031746031747,Parrot_Green,18.47826086956522,1664201253,0xCc879Ab4DE63FC7Be6aAca522285D6F5d816278e
Pirate Life #203,203,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/203.png,1661529458935,1,Common,21.0,275.3101349221052,Night_Blue,19.76744186046512,Devil,60.71428571428571,Shirt_Green_Grey,14.166666666666666,Angry_Eyes_Blue,13.492063492063494,Gun_Left,13.492063492063494,Teeth_Skull_Gold,77.27272727272727,Eye_Patch_Right,2.599388379204893,Mid_Hair_Stubble_Blonde,40.47619047619048,None,1.847826086956522,Pipe_Gold,15.740740740740742,Parrot_Blue,15.740740740740742,1664201253,0x68FCd0c2B6A0AF11a97C4547c7Cb0947c2F63d9a
Pirate Life #204,204,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/204.png,1661529459096,1,Common,621.0,131.86538755987144,Abe_Cyan,17.346938775510203,Almond,6.746031746031747,Shirt_Green,17.346938775510203,Stoned_Eyes,12.318840579710145,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Short_Hair_Stubble_White,26.562500000000004,Bandana_Purple,17.0,Pipe_Silver,9.659090909090908,Parrot_Purple,18.88888888888889,1664201253,0xA77600A3efDC8E071B6acfc85177552f2f427D92
Pirate Life #205,205,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/205.png,1661529459246,1,Common,200.0,186.3659370848136,Red,22.36842105263158,Espresso,6.343283582089552,Shirt_Shadow,20.731707317073173,Angry_Eyes_Blue,13.492063492063494,Gun_Right,12.87878787878788,Teeth_Blood,18.08510638297872,None,4.427083333333333,Short_Hair_Beard_Black,29.310344827586206,None,1.847826086956522,Pipe_Silver,9.659090909090908,Corgi,47.22222222222222,1664201253,0xf2e4a05cBae83fb3173BECEe7a31686e8A6ae3Ce
Pirate Life #206,206,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/206.png,1661529459393,1,Story,468.0,146.80303347850162,Sunny_Seas.,34.0,Honey,8.018867924528301,Shirt_Shadow,20.731707317073173,Angry_Eyes,13.492063492063494,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Goatee_Ginger,42.5,None,1.847826086956522,Pipe_Gold,15.740740740740742,None,2.64797507788162,1664201253,0x25D8A0D5708BCa2130ccB0338E3D564d9827b07A
Pirate Life #207,207,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/207.png,1661529459556,1,Common,448.0,148.8026053499372,Chilean_Fire,19.318181818181817,Golden,7.264957264957266,Shirt_Yellow_Black,18.08510638297872,Eyes_Orange,17.346938775510203,Sword_Right,11.643835616438356,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Beard_Ginger,42.5,None,1.847826086956522,Pipe_Silver,9.659090909090908,Octopus_Pink,16.666666666666668,1664201253,0x06F9e5F8F5c170B9EEce58676D932BcC398F52e5
Pirate Life #208,208,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/208.png,1661529459692,1,Common,218.0,182.3313135368724,Abe_Cyan,17.346938775510203,Almond,6.746031746031747,Shirt_Blue_Grey,16.666666666666668,Stoned_Eyes,12.318840579710145,None,1.6865079365079367,Skull_Gold,56.66666666666666,Eye_Patch_Right,2.599388379204893,Mid_Hair_Beard_Brown,30.35714285714285,Pirate_Hat_Blue,15.454545454545451,Regular_Mouth,5.821917808219179,Octopus,16.666666666666668,1664201253,0xfa7c11e9e2D4fCd0f4646515a17289f5892a40B7
Pirate Life #209,209,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/209.png,1661529459840,1,Common,63.0,234.22959443545105,Purple,25.75757575757576,Sand,7.327586206896552,Neked,3.695652173913044,Angry_Eyes_Blue,13.492063492063494,Gun_Right_Sword_Left_Dual,85.0,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Short_Hair_Beard_White,35.416666666666664,None,1.847826086956522,Teeth_Gold,10.0,Corgi,47.22222222222222,1664201253,0x07f3Ff063f09D05B6653226bD6434c78Cffb17F3
Pirate Life #210,210,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/210.png,1661529498081,1,Common,695.0,125.0425036656058,Shadow,15.178571428571429,Porcelain,6.115107913669064,Shirt_Green,17.346938775510203,Angry_Eyes_Green,11.18421052631579,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Long_Hair_Goatee_Grey,40.47619047619048,None,1.847826086956522,Blunt,9.55056179775281,Monkey_Blue,17.346938775510203,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #211,211,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/211.png,1661529498245,1,Common,172.0,194.75015606258165,Blue,18.88888888888889,Porcelain,6.115107913669064,Shirt_LQDR,15.454545454545451,Bulging_Eyes_Orange,12.686567164179104,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Stubble_Pink,106.25,Bandana_Purple,17.0,Blunt,9.55056179775281,None,2.64797507788162,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #212,212,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/212.png,1661529498394,1,Story,345.0,161.2915154594297,Sunny_Seas.,34.0,Golden,7.264957264957266,Shirt_Red_Pink,16.666666666666668,Wink_Green,17.0,Sword_Right,11.643835616438356,None,1.7102615694164989,None,4.427083333333333,Long_Hair_Goatee_Grey,40.47619047619048,Pirate_Hat_Blue,15.454545454545451,Teeth_Gold,10.0,None,2.64797507788162,1664201253,0x5ca642d0138f8fa36f4ec6311190825392246AdA
Pirate Life #213,213,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/213.png,1661529498528,1,Common,56.0,236.9565368274433,Abe_Purple,20.731707317073173,Goblin,25.0,Shirt_Blue,12.318840579710145,Stoned_Eyes,12.318840579710145,None,1.6865079365079367,Skull_Gold,56.66666666666666,None,4.427083333333333,Mid_Hair_Stubble_Ginger,47.22222222222222,None,1.847826086956522,Teeth_Gold,10.0,Octopus_Homme,44.73684210526316,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #214,214,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/214.png,1661529498680,1,Story,372.0,157.85151703493767,Sunny_Seas.,34.0,Concrete,17.708333333333332,Shirt_Pink_Grey,14.912280701754383,Wink_Green,17.0,None,1.6865079365079367,Teeth,9.34065934065934,Eye_Patch_Right,2.599388379204893,Long_Hair_Beard_Grey,32.69230769230769,None,1.847826086956522,Open_Mouth,6.746031746031747,Monkey_x,19.318181818181817,1664201253,0x06F9e5F8F5c170B9EEce58676D932BcC398F52e5
Pirate Life #215,215,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/215.png,1661529498839,1,Common,452.0,148.49595423096412,Grey,16.666666666666668,Porcelain,6.115107913669064,Neked,3.695652173913044,Wink_Orange,14.655172413793103,Sword_Right,11.643835616438356,Skull_Blood,30.35714285714285,Eye_Patch_Right,2.599388379204893,Short_Hair_Beard_Black,29.310344827586206,Pirate_Hat_Red,19.318181818181817,Open_Mouth_Gold,11.486486486486488,None,2.64797507788162,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #216,216,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/216.png,1661529499015,1,Common,412.0,152.281017447181,Indigo,15.740740740740742,Almond,6.746031746031747,Shirt_Green,17.346938775510203,Wink_Orange,14.655172413793103,Sword_Right,11.643835616438356,Teeth,9.34065934065934,None,4.427083333333333,Mid_Hair_Stubble_Brown,29.310344827586206,Pirate_Hat_Pink,18.08510638297872,Cheeky,8.947368421052632,Monkey_Ginger,16.037735849056602,1664201253,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #217,217,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/217.png,1661529499160,1,Common,457.0,147.757029963839,Indigo,15.740740740740742,Sand,7.327586206896552,Shirt_Red,14.655172413793103,Stoned_Eyes,12.318840579710145,Gun_Dual,40.47619047619048,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Beard_Johnny,32.69230769230769,None,1.847826086956522,Pipe_Gold,15.740740740740742,None,2.64797507788162,1664201253,0x1c03237ac8dd2b1a000362170d53724DECCC1eF0
Pirate Life #218,218,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/218.png,1661529499302,1,Common,553.0,138.9403785266839,Grey,16.666666666666668,Porcelain,6.115107913669064,Neked,3.695652173913044,Wink_Green,17.0,Sword_Left,11.805555555555555,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Goatee_Brown,35.416666666666664,Bandana_Green,22.36842105263158,Regular_Mouth,5.821917808219179,Parrot_Blue,15.740740740740742,1664201253,0x1c03237ac8dd2b1a000362170d53724DECCC1eF0
Pirate Life #219,219,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/219.png,1661529499455,1,Common,766.0,116.17166148226832,Red,22.36842105263158,Golden,7.264957264957266,Shirt_Blue,12.318840579710145,Angry_Eyes,13.492063492063494,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Goatee_Grey,29.310344827586206,None,1.847826086956522,Open_Mouth,6.746031746031747,Octopus_Pink,16.666666666666668,1664201253,0x1c03237ac8dd2b1a000362170d53724DECCC1eF0
