name,number,image,date,Batch,Type,Rank,Total Score,Background,Background Score,Skin,Skin Score,Body,Body Score,Eyes,Eyes Score,Weapon,Weapon Score,Necklace,Necklace Score,Eye Patch,Eye Patch Score,Hair,Hair Score,Hat,Hat Score,Mouth,Mouth Score,Pet,Pet Score,Unlock_Date
Pirate Life #308,308,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/308.png,1661877862112,1,Common,810.0,137.37432704803854,Chilean_Fire,19.8,Almond,6.527472527472527,Shirt_Red,16.5,Stoned_Eyes,13.054945054945055,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Short_Hair_Beard_Black,36.0,Bandana_Purple,15.84,Regular_Mouth,5.739130434782608,Monkey_x,18.0,1664201253
Pirate Life #309,309,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/309.png,1661877862285,1,Common,442.0,166.18121539589023,Puce,23.294117647058822,Porcelain,5.823529411764706,Tattoo,17.217391304347828,Eyes_Green,14.142857142857144,Sword_Left,12.913043478260871,Teeth,9.818181818181818,Eye_Patch_Right,2.54389721627409,Short_Hair_Beard_Black,36.0,Pirate_Hat_Orange,22.41509433962264,Regular_Mouth,5.739130434782608,Parrot_Blue,16.273972602739725,1664201253
Pirate Life #310,310,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/310.png,1661877862424,1,Common,593.0,151.5021354269831,Puce,23.294117647058822,Almond,6.527472527472527,Shirt_Green,16.273972602739725,Angry_Eyes,12.638297872340425,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Blonde,32.108108108108105,None,1.8977635782747604,Teeth_Gold,10.421052631578949,Octopus_Homme,42.42857142857143,1664201253
Pirate Life #311,311,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/311.png,1661877862544,1,Story,302.0,182.36874221919524,Sunny_Seas.,49.49999999999999,Espresso,6.711864406779662,Neked,3.819935691318328,Bulging_Eyes_Green,13.976470588235296,None,1.6545961002785516,Teeth,9.818181818181818,Eye_Patch_Right,2.54389721627409,Mid_Hair_Stubble_Blonde,45.69230769230769,Pirate_Hat_Orange,22.41509433962264,Pipe_Silver,9.504,Monkey_Blue,16.732394366197184,1664201253
Pirate Life #312,312,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/312.png,1661877862687,1,Common,630.0,149.73912923334632,Chilean_Fire,19.8,Golden,7.615384615384615,Shirt_Blue,13.813953488372093,Angry_Eyes_Green,12.122448979591837,None,1.6545961002785516,Teeth,9.818181818181818,Eye_Patch_Right,2.54389721627409,Mid_Hair_Ginger,25.27659574468085,None,1.8977635782747604,Pipe_Silver,9.504,Penguin_Safe,45.69230769230769,1664201253
Pirate Life #313,313,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/313.png,1661877981969,1,Story,363.0,174.70948078130866,Sunny_Seas.,49.49999999999999,Concrete,18.5625,Shirt_Red_Pink,15.428571428571429,Eyes_Orange,15.631578947368421,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Brown,39.6,Pirate_Hat_Red,18.5625,Teeth_Silver,8.865671641791044,None,2.645879732739421,1664201253
Pirate Life #314,314,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/314.png,1661877982113,1,Common,54.0,262.9975487988108,Indigo,17.73134328358209,Porcelain,5.823529411764706,Neked,3.819935691318328,Angry_Eyes_Shadow,74.25,Gun_Dual,42.42857142857143,Teeth_Blood,18.5625,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Goatee_Brown,34.94117647058823,None,1.8977635782747604,Cheeky,9.068702290076336,Corgi,51.652173913043484,1664201253
Pirate Life #315,315,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/315.png,1661877982277,1,Common,823.0,136.48845064775173,Spektral,19.475409836065573,Espresso,6.711864406779662,Shirt_Yellow_Black,16.5,Angry_Eyes,12.638297872340425,Gun_Right,12.24742268041237,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Long_Hair_Grey,31.263157894736842,Pirate_Hat_Green,23.759999999999998,Open_Mouth,6.988235294117648,None,2.645879732739421,1664201253
Pirate Life #316,316,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/316.png,1661877982418,1,Common,990.0,124.7484279519507,Pink,19.161290322580644,Goblin,26.4,Shirt_Shadow,17.217391304347828,Bulging_Eyes_Orange,12.774193548387096,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Long_Hair_Goatee_Brown,33.0,None,1.8977635782747604,Regular_Mouth,5.739130434782608,None,2.645879732739421,1664201253
Pirate Life #317,317,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/317.png,1661877982572,1,Common,816.0,136.9749291854577,Grey,18.276923076923076,Espresso,6.711864406779662,Shirt_Pink_Grey,15.84,Bulging_Eyes_Blue,14.313253012048193,None,1.6545961002785516,None,1.7142857142857142,None,4.432835820895522,Short_Hair_Goatee_White,32.108108108108105,Bandana_Purple,15.84,Teeth_Silver,8.865671641791044,Octopus_Pink,17.217391304347828,1664201253
Pirate Life #318,318,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/318.png,1661879120285,1,Common,1006.0,123.24036769803064,Pink,19.161290322580644,Almond,6.527472527472527,Neked,3.819935691318328,Wink_Orange,13.655172413793103,Gun_Left,13.5,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Beard_Ginger,33.0,None,1.8977635782747604,Teeth_Silver,8.865671641791044,Parrot_Green,18.276923076923076,1664201253
Pirate Life #319,319,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/319.png,1661885106647,1,Common,176.0,205.14460443873475,Shadow,15.84,Golden,7.615384615384615,Shirt_Red_Pink,15.428571428571429,Bulging_Eyes_Orange,12.774193548387096,Gun_Right_Sword_Left_Dual,62.526315789473685,Teeth,9.818181818181818,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Grey,47.519999999999996,Pirate_Hat_Orange,22.41509433962264,Regular_Mouth,5.739130434782608,None,2.645879732739421,1664201253
Pirate Life #320,320,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/320.png,1661893988677,1,Common,721.0,143.60039632330333,Abe_Purple,20.842105263157897,Honey,7.714285714285714,Neked,3.819935691318328,Bulging_Eyes_Green,13.976470588235296,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Stubble_Ginger,44.0,Pirate_Hat_Orange,22.41509433962264,Teeth_Silver,8.865671641791044,Parrot_Red,16.054054054054053,1664201253
Pirate Life #321,321,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/321.png,1661893988823,1,Common,223.0,195.03011151744445,Aureolin,18.276923076923076,Golden,7.615384615384615,Neked,3.819935691318328,Angry_Eyes_Blue,14.85,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Long_Hair_Beard_Grey,29.7,Pirate_Hat_Gold,91.38461538461539,Regular_Mouth,5.739130434782608,Parrot_Purple,17.73134328358209,1664201253
Pirate Life #322,322,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/322.png,1661894028105,1,Common,335.0,178.01645478245987,Mint,20.135593220338983,Espresso,6.711864406779662,Shirt_Red,16.5,Stoned_Eyes,13.054945054945055,Sword_Left,12.913043478260871,Teeth_Skull_Silver,22.41509433962264,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Stubble_Ginger,44.0,Bandana_Dust,27.0,Blunt,9.818181818181818,None,2.645879732739421,1664201253
Pirate Life #323,323,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/323.png,1661894028238,1,Common,999.0,123.74272002062025,Shadow,15.84,Espresso,6.711864406779662,Neked,3.819935691318328,Bulging_Eyes_Blue,14.313253012048193,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Stubble_Ginger,44.0,Bandana_Red,19.8,Teeth_Gold,10.421052631578949,None,2.645879732739421,1664201253
Pirate Life #324,324,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/324.png,1661895047442,1,Common,1068.0,118.89876701366877,Shadow,15.84,Golden,7.615384615384615,Neked,3.819935691318328,Wink_Green,14.666666666666668,Sword_Left,12.913043478260871,None,1.7142857142857142,None,4.432835820895522,Short_Hair_Stubble_White,29.7,Pirate_Hat_Red,18.5625,Open_Mouth,6.988235294117648,None,2.645879732739421,1664201253
Pirate Life #325,325,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/325.png,1661896969028,1,Common,770.0,140.01535156672705,Grey,18.276923076923076,Almond,6.527472527472527,Shirt_Yellow_Black,16.5,Bulging_Eyes_Orange,12.774193548387096,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Ginger,25.27659574468085,None,1.8977635782747604,Teeth_Gold,10.421052631578949,Octopus_Homme,42.42857142857143,1664201253
Pirate Life #326,326,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/326.png,1661897194911,1,Common,724.0,143.23096882875467,Spektral,19.475409836065573,Almond,6.527472527472527,Shirt_Blue,13.813953488372093,Angry_Eyes_Blue,14.85,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Blonde,32.108108108108105,Bandana_Green,21.6,Pipe_Silver,9.504,Octopus,19.161290322580644,1664201253
Pirate Life #327,327,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/327.png,1661897499518,1,Common,473.0,161.73512309254735,Deep_Violet,18.0,Devil,51.652173913043484,Neked,3.819935691318328,Bulging_Eyes_Blue,14.313253012048193,Sword_Left,12.913043478260871,Skull_Silver,9.504,Eye_Patch_Right,2.54389721627409,Mid_Hair_Beard_Blonde,34.94117647058823,None,1.8977635782747604,Pipe_Silver,9.504,None,2.645879732739421,1664201253
Pirate Life #328,328,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/328.png,1661897499687,1,Common,232.0,194.2087974801861,Yellow,16.732394366197184,Concrete,18.5625,Neked,3.819935691318328,Bulging_Eyes_Green,13.976470588235296,None,1.6545961002785516,Teeth_Skull_Silver,22.41509433962264,Eye_Patch_Left,2.8218527315914486,Long_Hair_Brown,32.108108108108105,Bandana_Green,21.6,Teeth_Silver,8.865671641791044,Corgi,51.652173913043484,1664201253
Pirate Life #329,329,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/329.png,1661898847079,1,Common,935.0,128.45407628745724,Chilean_Fire,19.8,Golden,7.615384615384615,Neked,3.819935691318328,Bulging_Eyes_Blue,14.313253012048193,Sword_Right,12.505263157894737,None,1.7142857142857142,None,4.432835820895522,Short_Hair_Goatee_White,32.108108108108105,Pirate_Hat_Green,23.759999999999998,Regular_Mouth,5.739130434782608,None,2.645879732739421,1664201253
Pirate Life #330,330,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/330.png,1661899243313,1,Common,781.0,139.07754329888195,Night_Blue,18.5625,Espresso,6.711864406779662,Shirt_Blue,13.813953488372093,Bulging_Eyes_Green,13.976470588235296,None,1.6545961002785516,Teeth,9.818181818181818,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Goatee_Ginger,40.96551724137931,None,1.8977635782747604,Open_Mouth_Gold,12.122448979591837,Monkey_Ginger,16.732394366197184,1664201253
Pirate Life #331,331,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/331.png,1661904822951,1,Common,1094.0,115.02231175710396,Spektral,19.475409836065573,Almond,6.527472527472527,Neked,3.819935691318328,Eyes_Green,14.142857142857144,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Beard_Blonde,34.94117647058823,None,1.8977635782747604,Teeth_Silver,8.865671641791044,Octopus,19.161290322580644,1664201253
Pirate Life #332,332,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/332.png,1661908283545,1,Common,976.0,125.99502478687239,Abe_Purple,20.842105263157897,Honey,7.714285714285714,Shirt_Red,16.5,Eyes_Green,14.142857142857144,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Long_Hair_Beard_Brown,28.97560975609756,Pirate_Hat_Red,18.5625,Teeth_Gold,10.421052631578949,None,2.645879732739421,1664201253
Pirate Life #333,333,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/333.png,1661909988143,1,Common,940.0,128.3315136477198,Grey,18.276923076923076,Golden,7.615384615384615,Neked,3.819935691318328,Eyes_Orange,15.631578947368421,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Short_Hair_Black,33.94285714285714,Pirate_Hat_Pink,17.73134328358209,Cheeky,9.068702290076336,Parrot_Red,16.054054054054053,1664201253
Pirate Life #334,334,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/334.png,1661910146998,1,Common,155.0,210.5197182916054,Deep_Violet,18.0,Devil,51.652173913043484,Shirt_Red,16.5,Bulging_Eyes_Green,13.976470588235296,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Ginger,25.27659574468085,Pirate_Hat_Pink,17.73134328358209,Blunt,9.818181818181818,Corgi,51.652173913043484,1664201253
Pirate Life #335,335,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/335.png,1661934318443,1,Common,94.0,235.77043702562997,Yellow,16.732394366197184,Espresso,6.711864406779662,Neked,3.819935691318328,Bulging_Eyes_Shadow,84.85714285714286,None,1.6545961002785516,Teeth_Gold,30.46153846153846,Eye_Patch_Right,2.54389721627409,Short_Hair_Stubble_White,29.7,None,1.8977635782747604,Regular_Mouth,5.739130434782608,Corgi,51.652173913043484,1664201253
Pirate Life #336,336,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/336.png,1661974248345,1,Common,1110.0,112.85715763731194,Aureolin,18.276923076923076,Golden,7.615384615384615,Shirt_LQDR,16.5,Bulging_Eyes_Green,13.976470588235296,Gun_Right,12.24742268041237,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Goatee_Grey,29.7,None,1.8977635782747604,Regular_Mouth,5.739130434782608,None,2.645879732739421,1664201253
Pirate Life #337,337,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/337.png,1661974406765,1,Common,927.0,128.82204762169036,Blue,20.135593220338983,Espresso,6.711864406779662,Shirt_Blue,13.813953488372093,Angry_Eyes_Green,12.122448979591837,Gun_Right,12.24742268041237,None,1.7142857142857142,None,4.432835820895522,Short_Hair_Goatee_Black,39.6,None,1.8977635782747604,Pipe_Gold,13.5,None,2.645879732739421,1664201253
Pirate Life #338,338,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/338.png,1661974856011,1,Common,977.0,125.84491633244586,Chilean_Fire,19.8,Sand,7.288343558282208,Shirt_Pink_Grey,15.84,Bulging_Eyes_Blue,14.313253012048193,None,1.6545961002785516,Teeth_Skull_Silver,22.41509433962264,Eye_Patch_Right,2.54389721627409,Mid_Hair_Goatee_Blonde,27.627906976744185,None,1.8977635782747604,Blunt,9.818181818181818,None,2.645879732739421,1664201253
Pirate Life #339,339,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/339.png,1661974856136,1,Common,291.0,183.63077696910517,Deep_Violet,18.0,Sand,7.288343558282208,Shirt_LQDR,16.5,Wink_Blue,16.054054054054053,Gun_Right,12.24742268041237,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Stubble_Blue,98.99999999999999,None,1.8977635782747604,Regular_Mouth,5.739130434782608,None,2.645879732739421,1664201253
Pirate Life #340,340,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/340.png,1661994659164,1,Common,985.0,125.33051323918184,Deep_Violet,18.0,Espresso,6.711864406779662,Shirt_Yellow_Black,16.5,Eyes_Green,14.142857142857144,Sword_Right,12.505263157894737,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Brown,39.6,None,1.8977635782747604,Cheeky,9.068702290076336,None,2.645879732739421,1664201253
Pirate Life #341,341,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/341.png,1661999253133,1,Common,384.0,172.32845622473394,Green,22.846153846153847,Sand,7.288343558282208,Neked,3.819935691318328,Bulging_Eyes_Orange,12.774193548387096,Sword_Dual,47.519999999999996,Skull_Silver,9.504,Eye_Patch_Right,2.54389721627409,Short_Hair_Beard_White,37.125,Bandana_Purple,15.84,Teeth_Gold,10.421052631578949,None,2.645879732739421,1664201253
Pirate Life #342,342,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/342.png,1662035458444,1,Common,25.0,284.6349278409668,Abe_Purple,20.842105263157897,Sand,7.288343558282208,Shirt_Blue,13.813953488372093,Bulging_Eyes_Orange,12.774193548387096,Gun_Right_Sword_Left_Dual,62.526315789473685,None,1.7142857142857142,None,4.432835820895522,Mid_Hair_Blue,132.0,Pirate_Hat_Pink,17.73134328358209,Teeth_Silver,8.865671641791044,None,2.645879732739421,1664201253
Pirate Life #343,343,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/343.png,1662036277500,1,Common,632.0,149.65543680238392,Red,27.0,Almond,6.527472527472527,Shirt_Blue,13.813953488372093,Stoned_Eyes,13.054945054945055,Sword_Right,12.505263157894737,Teeth_Skull_Silver,22.41509433962264,None,4.432835820895522,Mid_Hair_Beard_Blonde,34.94117647058823,None,1.8977635782747604,Teeth_Gold,10.421052631578949,None,2.645879732739421,1664201253
Pirate Life #344,344,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/344.png,1662037651828,1,Common,99.0,230.2268842298686,Indigo,17.73134328358209,Honey,7.714285714285714,Shirt_Blue,13.813953488372093,Wink_Blue,16.054054054054053,Gun_Dual,42.42857142857143,Skull_Silver,9.504,Eye_Patch_Left,2.8218527315914486,Short_Hair_Stubble_White,29.7,Pirate_Hat_Blue,17.470588235294116,Open_Mouth,6.988235294117648,Parrot_LQDR,66.0,1664201253
Pirate Life #345,345,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/345.png,1662037731026,1,Common,586.0,152.1282601706094,Aureolin,18.276923076923076,Almond,6.527472527472527,Tattoo,17.217391304347828,Wink_Blue,16.054054054054053,None,1.6545961002785516,None,1.7142857142857142,None,4.432835820895522,Mid_Hair_Goatee_Brown,34.94117647058823,Pirate_Hat_Green,23.759999999999998,Blunt,9.818181818181818,Parrot_Purple,17.73134328358209,1664201253
Pirate Life #346,346,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/346.png,1662038258682,1,Common,836.0,135.25538616941398,Shadow,15.84,Porcelain,5.823529411764706,Neked,3.819935691318328,Angry_Eyes,12.638297872340425,None,1.6545961002785516,Teeth_Blood,18.5625,None,4.432835820895522,Long_Hair_Stubble_Brown,33.0,Pirate_Hat_Blue,17.470588235294116,Regular_Mouth,5.739130434782608,Parrot_Blue,16.273972602739725,1664201253
Pirate Life #347,347,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/347.png,1662051650468,1,Common,344.0,177.2661397289151,Chilean_Fire,19.8,Golden,7.615384615384615,Tattoo_Scar,25.27659574468085,Angry_Eyes_Blue,14.85,Gun_Dual,42.42857142857143,None,1.7142857142857142,None,4.432835820895522,Short_Hair_Goatee_White,32.108108108108105,None,1.8977635782747604,Teeth_Silver,8.865671641791044,Parrot_Green,18.276923076923076,1664201253
Pirate Life #349,349,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/349.png,1662060610143,1,Story,414.0,169.0574828999615,Sunny_Seas.,49.49999999999999,Golden,7.615384615384615,Shirt_Green,16.273972602739725,Wink_Blue,16.054054054054053,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Beard_Brown,32.108108108108105,Bandana_Red,19.8,Regular_Mouth,5.739130434782608,Parrot_Red,16.054054054054053,1664201253
Pirate Life #350,350,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/350.png,1662060610317,1,Common,445.0,165.8888127964368,Night_Blue,18.5625,Porcelain,5.823529411764706,Shirt_Blue_Grey,15.84,Eyes_Orange,15.631578947368421,Gun_Right,12.24742268041237,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Pink,79.2,None,1.8977635782747604,Pipe_Silver,9.504,None,2.645879732739421,1664201253
Pirate Life #351,351,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/351.png,1662061918437,1,Common,1070.0,118.5343031706321,Yellow,16.732394366197184,Honey,7.714285714285714,Shirt_Shadow,17.217391304347828,Angry_Eyes,12.638297872340425,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Long_Hair_Beard_Grey,29.7,None,1.8977635782747604,Pipe_Silver,9.504,Octopus_Pink,17.217391304347828,1664201253
Pirate Life #352,352,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/352.png,1662061918600,1,Common,6.0,351.881964536383,Red,27.0,Golden,7.615384615384615,Shirt_Green_Grey,13.2,Stoned_Eyes,13.054945054945055,Gun_Left,13.5,Skull_Diamond,197.99999999999997,Eye_Patch_Right,2.54389721627409,Long_Hair_Stubble_Brown,33.0,Pirate_Hat_Pink,17.73134328358209,Pipe_Silver,9.504,Monkey_Ginger,16.732394366197184,1664201253
Pirate Life #353,353,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/353.png,1662061918757,1,Common,150.0,212.18845377790873,Aureolin,18.276923076923076,Porcelain,5.823529411764706,Shirt_Yellow_Black,16.5,Eyes_Orange,15.631578947368421,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Blue,132.0,None,1.8977635782747604,Pipe_Gold,13.5,None,2.645879732739421,1664201253
Pirate Life #354,354,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/354.png,1662061918891,1,Common,521.0,156.9966609116627,Chilean_Fire,19.8,Espresso,6.711864406779662,Shirt_Blue,13.813953488372093,Wink_Blue,16.054054054054053,Sword_Left,12.913043478260871,Teeth,9.818181818181818,None,4.432835820895522,Mid_Hair_Beard_Blonde,34.94117647058823,Bandana_Dust,27.0,Teeth_Silver,8.865671641791044,None,2.645879732739421,1664201253
Pirate Life #355,355,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/355.png,1662061997749,1,Common,722.0,143.59578123244492,Mint,20.135593220338983,Porcelain,5.823529411764706,Tattoo,17.217391304347828,Wink_Orange,13.655172413793103,Sword_Left,12.913043478260871,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Short_Hair_Stubble_Black,39.6,None,1.8977635782747604,Blunt,9.818181818181818,Parrot_Green,18.276923076923076,1664201253
Pirate Life #356,356,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/356.png,1662061997894,1,Common,838.0,135.109965798248,Red,27.0,Espresso,6.711864406779662,Shirt_Blue_Grey,15.84,Angry_Eyes_Blue,14.85,None,1.6545961002785516,None,1.7142857142857142,None,4.432835820895522,Mid_Hair_Stubble_Brown,32.108108108108105,Pirate_Hat_Pink,17.73134328358209,Teeth_Gold,10.421052631578949,None,2.645879732739421,1664201253
Pirate Life #357,357,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/357.png,1662061998025,1,Common,350.0,176.22070272331183,Shadow,15.84,Goblin,26.4,Neked,3.819935691318328,Eyes_Green,14.142857142857144,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Goatee_Brown,34.94117647058823,None,1.8977635782747604,Open_Mouth,6.988235294117648,Parrot_LQDR,66.0,1664201253
Pirate Life #358,358,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/358.png,1662061998145,1,Common,739.0,141.89855937532596,Shadow,15.84,Almond,6.527472527472527,Shirt_Green_Grey,13.2,Bulging_Eyes_Orange,12.774193548387096,None,1.6545961002785516,Skull_Blood,27.0,Eye_Patch_Right,2.54389721627409,Long_Hair_Stubble_Grey,45.69230769230769,None,1.8977635782747604,Open_Mouth_Gold,12.122448979591837,None,2.645879732739421,1664201253
Pirate Life #359,359,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/359.png,1662062050824,1,Common,691.0,145.88778187876213,Puce,23.294117647058822,Espresso,6.711864406779662,Shirt_LQDR,16.5,Angry_Eyes_Green,12.122448979591837,None,1.6545961002785516,None,1.7142857142857142,None,4.432835820895522,Mid_Hair_Beard_Brown,32.108108108108105,Bandana_Red,19.8,Blunt,9.818181818181818,Parrot_Purple,17.73134328358209,1664201253
Pirate Life #360,360,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/360.png,1662062050969,1,Common,32.0,278.02804057020535,Abe_Purple,20.842105263157897,Honey,7.714285714285714,Shirt_Green,16.273972602739725,Angry_Eyes_Green,12.122448979591837,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Short_Hair_Stubble_Green,108.0,Bandana_Purple,15.84,Open_Mouth_Gold,12.122448979591837,Octopus_Shadow,79.2,1664201253
Pirate Life #361,361,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/361.png,1662062051140,1,Common,904.0,130.47461473649463,Yellow,16.732394366197184,Espresso,6.711864406779662,Shirt_Yellow_Black,16.5,Eyes_Green,14.142857142857144,Gun_Right,12.24742268041237,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Stubble_Brown,32.108108108108105,None,1.8977635782747604,Teeth_Silver,8.865671641791044,Monkey_Ginger,16.732394366197184,1664201253
Pirate Life #362,362,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/362.png,1662062051300,1,Common,311.0,181.56097560273847,Pink,19.161290322580644,Sand,7.288343558282208,Shirt_Yellow_Black,16.5,Stoned_Eyes,13.054945054945055,Sword_Left,12.913043478260871,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Short_Hair_Green,79.2,Pirate_Hat_Blue,17.470588235294116,Cheeky,9.068702290076336,None,2.645879732739421,1664201253
